order_id,date_commande,date_expedition,date_livraison,produit,quantite,entrepot,region,transporteur,mode_transport,delai_livraison,retard,cout_transport,priorite,statut,client_ville,poids_kg,mois,trimestre,jour_semaine,semaine_annee,annee,delai_reel,ecart_delai,cout_par_unite,cout_par_kg,saison_haute,weekend,categorie_delai
CMD-02096,2024-02-05,2024-02-08,2024-02-11,Agrumes Export,247.0,Casablanca-Port,Fès-Meknès,Ctm Express,Aérien,3.0,1.0,899.5,Express,Retardé,Souss-Massa,563.3,2,1,0,6,2024,3.0,0.0,3.6417004048582995,1.5968400497070834,0,0,Rapide
CMD-02097,2024-02-05,2024-02-09,2024-02-18,Conserves Sardines,171.0,Agadir-Sud,Grand Casablanca,Ctm Express,Route,9.0,1.0,229.04,Urgent,Retardé,Souss-Massa,970.7,2,1,0,6,2024,9.0,0.0,1.3394152046783625,0.235953435664984,0,0,Standard
CMD-02098,2024-02-05,2024-02-06,2024-02-15,Agrumes Export,173.0,Agadir-Sud,Grand Casablanca,Oncf Marchandises,Route,9.0,1.0,248.79,Express,Retardé,Rabat-Salé-Kénitra,709.8,2,1,0,6,2024,9.0,0.0,1.4380924855491328,0.35050718512256973,0,0,Standard
CMD-02099,2024-02-06,2024-02-09,2024-02-17,Agrumes Export,114.0,,Béni Mellal-Khénifra,Transatlas,Route,8.0,1.0,295.44,Urgent,Retardé,Grand Casablanca,800.9,2,1,1,6,2024,8.0,0.0,2.591578947368421,0.36888500437008365,0,0,Standard
CMD-02100,2024-02-06,2024-02-07,2024-02-12,Dattes Medjoul,270.0,Fès-Industriel,Béni Mellal-Khénifra,Transatlas,Route,5.0,0.0,303.12,Standard,Livré,Rabat-Salé-Kénitra,575.0,2,1,1,6,2024,5.0,0.0,1.1226666666666667,0.5271652173913044,0,0,Rapide
CMD-02101,2024-02-06,2024-02-09,2024-02-18,Câblage Automobile,433.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,9.0,1.0,345.37,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,325.1,2,1,1,6,2024,9.0,0.0,0.797621247113164,1.0623500461396493,0,0,Standard
CMD-02102,2024-02-07,2024-02-07,2024-02-09,Dattes Medjoul,64.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Transatlas,Route,2.0,0.0,2000.0,Standard,Livré,Béni Mellal-Khénifra,340.1,2,1,2,6,2024,2.0,0.0,31.25,5.8806233460746835,0,0,Express
CMD-02103,2024-02-07,2024-02-10,2024-02-10,Câblage Automobile,72.0,Marrakech-Centre,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,0.0,0.0,314.33,Standard,Livré,Tanger-Tétouan-Al Hoceïma,832.9,2,1,2,6,2024,0.0,0.0,4.365694444444444,0.3773922439668628,0,0,
CMD-02104,2024-02-07,2024-02-07,2024-02-14,Conserves Sardines,372.0,Tanger-Med,Rabat-Salé-Kénitra,Maroc Logistique,Maritime,7.0,0.0,667.4,Standard,Livré,,65.3,2,1,2,6,2024,7.0,0.0,1.7940860215053762,10.22052067381317,0,0,Standard
CMD-02105,2024-02-08,2024-02-08,,Câblage Automobile,174.0,Agadir-Sud,Marrakech-Safi,Ctm Express,Aérien,7.0,1.0,879.78,Express,Retardé,Grand Casablanca,710.5,2,1,3,6,2024,,,5.056206896551724,1.2382547501759325,0,0,
CMD-02106,2024-02-08,2024-02-11,2024-02-11,Câblage Automobile,175.0,Marrakech-Centre,Marrakech-Safi,Sntl,Route,0.0,0.0,370.83,Standard,Livré,Tanger-Tétouan-Al Hoceïma,486.9,2,1,3,6,2024,0.0,0.0,2.1190285714285713,0.7616142945163278,0,0,
CMD-02107,2024-02-09,2024-02-09,2024-02-18,Phosphates,479.0,Casablanca-Port,Souss-Massa,Maroc Logistique,Route,9.0,1.0,261.44,Standard,Retardé,,550.4,2,1,4,6,2024,9.0,0.0,0.54580375782881,0.47500000000000003,0,0,Standard
CMD-02108,2024-02-09,2024-02-10,2024-02-21,Dattes Medjoul,162.0,Fès-Industriel,Grand Casablanca,Transatlas,Route,14.0,1.0,256.68,Urgent,Retardé,Grand Casablanca,316.1,2,1,4,6,2024,11.0,-3.0,1.5844444444444445,0.81202151217969,0,0,Lent
CMD-02109,2024-02-09,2024-02-10,2024-02-12,Agrumes Export,409.0,Tanger-Med,Rabat-Salé-Kénitra,Oncf Marchandises,Maritime,0.0,0.0,508.51,Standard,Livré,Tanger-Tétouan-Al Hoceïma,416.4,2,1,4,6,2024,2.0,2.0,1.2433007334963324,1.2212055715658021,0,0,Express
CMD-02110,2024-02-10,2024-02-11,2024-02-15,Phosphates,390.0,Casablanca-Port,,,,4.0,0.0,345.68,Standard,Livré,Marrakech-Safi,46.1,2,1,5,6,2024,4.0,0.0,0.8863589743589744,7.498481561822126,0,1,Rapide
CMD-02111,2024-02-10,2024-02-11,2024-02-20,Agrumes Export,21.0,Fès-Industriel,Grand Casablanca,Maroc Logistique,Route,11.0,1.0,322.74,Express,Retardé,Grand Casablanca,467.9,2,1,5,6,2024,9.0,-2.0,15.368571428571428,0.6897627698226118,0,1,Standard
CMD-02112,2024-02-10,2024-02-10,2024-02-16,Phosphates,441.0,Tanger-Med,Marrakech-Safi,Maroc Logistique,Maritime,6.0,0.0,653.4,Standard,Livré,Marrakech-Safi,54.2,2,1,5,6,2024,6.0,0.0,1.4816326530612245,12.055350553505534,0,1,Standard
CMD-02113,2024-02-11,2024-02-13,2024-02-19,Textile Cuir,205.0,Tanger-Med,Béni Mellal-Khénifra,Ctm Express,Maritime,6.0,0.0,658.18,Express,Livré,Grand Casablanca,745.8,2,1,6,6,2024,6.0,0.0,3.210634146341463,0.8825154196835613,0,1,Standard
CMD-02115,2024-02-11,2024-02-15,2024-02-24,Dattes Medjoul,26.0,Casablanca-Port,Béni Mellal-Khénifra,Ctm Express,Rail,9.0,1.0,439.72,Express,Retardé,Oriental,567.4,2,1,6,6,2024,9.0,0.0,16.912307692307692,0.7749735636235461,0,1,Standard
CMD-02116,2024-02-12,,2024-02-16,Câblage Automobile,429.0,Rabat-Principal,Souss-Massa,Sntl,Route,4.0,0.0,,Standard,Livré,Béni Mellal-Khénifra,637.0,2,1,0,7,2024,,,,,0,0,
CMD-02117,2024-02-12,2024-02-15,2024-02-18,Huile D'Olive Bio,78.0,Tanger-Med,Rabat-Salé-Kénitra,Transatlas,Route,3.0,0.0,202.08,Standard,Livré,Fès-Meknès,492.6,2,1,0,7,2024,3.0,0.0,2.5907692307692307,0.410231425091352,0,0,Rapide
CMD-02118,2024-02-13,,2024-02-19,Conserves Sardines,39.0,,Béni Mellal-Khénifra,Maroc Logistique,Route,4.0,0.0,320.58,Standard,Livré,Marrakech-Safi,451.7,2,1,1,7,2024,,,8.219999999999999,0.709718839938012,0,0,
CMD-02119,2024-02-13,2024-02-17,2024-02-21,Agrumes Export,263.0,Tanger-Med,Rabat-Salé-Kénitra,Ctm Express,Rail,4.0,1.0,401.38,Standard,Retardé,Grand Casablanca,227.4,2,1,1,7,2024,4.0,0.0,1.5261596958174906,1.7650835532102023,0,0,Rapide
CMD-02120,2024-02-13,2024-02-16,2024-02-23,Agrumes Export,192.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Aérien,7.0,1.0,904.15,Standard,Retardé,Rabat-Salé-Kénitra,626.1,2,1,1,7,2024,7.0,0.0,4.709114583333333,1.444098386839163,0,0,Standard
CMD-02121,2024-02-14,2024-02-15,2024-02-17,Phosphates,381.0,Casablanca-Port,Béni Mellal-Khénifra,Maroc Logistique,Maritime,2.0,0.0,587.22,Standard,Livré,Grand Casablanca,154.4,2,1,2,7,2024,2.0,0.0,1.541259842519685,3.8032383419689118,0,0,Express
CMD-02122,2024-02-14,2024-02-14,2024-02-24,Phosphates,121.0,Casablanca-Port,,,,10.0,1.0,434.5,Express,Retardé,Souss-Massa,105.6,2,1,2,7,2024,10.0,0.0,3.590909090909091,4.114583333333334,0,0,Standard
CMD-02123,2024-02-14,2024-02-14,2024-02-19,Argan Cosmétique,451.0,Tanger-Med,Béni Mellal-Khénifra,Maroc Logistique,Route,5.0,0.0,,Standard,Livré,,986.0,2,1,2,7,2024,5.0,0.0,,,0,0,Rapide
CMD-02124,2024-02-15,2024-02-17,2024-02-23,Argan Cosmétique,5.0,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,6.0,0.0,274.41,Standard,Livré,Grand Casablanca,353.6,2,1,3,7,2024,6.0,0.0,54.882000000000005,0.7760463800904978,0,0,Standard
CMD-02125,2024-02-15,2024-02-18,2024-02-28,Dattes Medjoul,312.0,Rabat-Principal,,,,10.0,1.0,,Express,Retardé,Fès-Meknès,157.3,2,1,3,7,2024,10.0,0.0,,,0,0,Standard
CMD-02126,2024-02-15,2024-02-16,2024-02-26,Dattes Medjoul,24.0,Casablanca-Port,Souss-Massa,Ctm Express,Rail,10.0,1.0,353.96,Standard,Retardé,,482.4,2,1,3,7,2024,10.0,0.0,14.748333333333333,0.7337479270315092,0,0,Standard
CMD-02127,2024-02-16,2024-02-20,2024-02-29,Conserves Sardines,416.0,Casablanca-Port,Grand Casablanca,Sntl,Maritime,9.0,1.0,590.88,Express,Retardé,Souss-Massa,469.2,2,1,4,7,2024,9.0,0.0,1.4203846153846154,1.2593350383631714,0,0,Standard
CMD-02128,2024-02-16,2024-02-16,2024-02-18,Phosphates,223.0,Fès-Industriel,Marrakech-Safi,Sntl,Rail,-1.0,0.0,408.01,Standard,Livré,Béni Mellal-Khénifra,950.3,2,1,4,7,2024,2.0,3.0,1.8296412556053812,0.42934862674944757,0,0,Express
CMD-02129,2024-02-17,2024-02-18,2024-02-21,Phosphates,488.0,Tanger-Med,Grand Casablanca,Transatlas,Route,3.0,0.0,396.56,Urgent,Livré,Béni Mellal-Khénifra,622.8,2,1,5,7,2024,3.0,0.0,0.8126229508196722,0.6367373153500322,0,1,Rapide
CMD-02130,2024-02-17,2024-02-19,2024-02-29,Argan Cosmétique,377.0,Fès-Industriel,Fès-Meknès,Ctm Express,Route,10.0,1.0,295.44,Express,Retardé,Grand Casablanca,529.3,2,1,5,7,2024,10.0,0.0,0.7836604774535809,0.5581711694691102,0,1,Standard
CMD-02131,2024-02-17,2024-02-18,2024-02-19,Dattes Medjoul,177.0,Casablanca-Port,Béni Mellal-Khénifra,Ctm Express,Maritime,1.0,0.0,612.46,Express,Livré,Oriental,616.9,2,1,5,7,2024,1.0,0.0,3.4602259887005653,0.9928027232938889,0,1,Express
CMD-02132,2024-02-18,2024-02-20,2024-02-24,Agrumes Export,440.0,Rabat-Principal,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,4.0,0.0,295.44,Express,Livré,Fès-Meknès,156.4,2,1,6,7,2024,4.0,0.0,0.6714545454545454,1.8890025575447569,0,1,Rapide
CMD-02133,2024-02-18,2024-02-21,2024-03-02,Conserves Sardines,223.0,Tanger-Med,Grand Casablanca,Transatlas,Route,10.0,1.0,266.71,Standard,Retardé,Grand Casablanca,168.7,2,1,6,7,2024,10.0,0.0,1.1960089686098654,1.5809721398933017,0,1,Standard
CMD-02134,2024-02-18,2024-02-22,,Dattes Medjoul,223.0,Fès-Industriel,Grand Casablanca,Ctm Express,Maritime,7.0,0.0,549.93,Express,Livré,,909.3,2,1,6,7,2024,,,2.466053811659193,0.6047838997030682,0,1,
CMD-02135,2024-02-19,2024-02-22,2024-02-26,Huile D'Olive Bio,109.0,Casablanca-Port,Rabat-Salé-Kénitra,Transatlas,Route,4.0,0.0,245.66,Express,Livré,Grand Casablanca,911.7,2,1,0,8,2024,4.0,0.0,2.253761467889908,0.26945267083470437,0,0,Rapide
CMD-02136,2024-02-19,2024-02-19,2024-02-25,Conserves Sardines,304.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Route,6.0,0.0,313.58,Standard,Livré,Souss-Massa,811.1,2,1,0,8,2024,6.0,0.0,1.0315131578947367,0.38661077549007516,0,0,Standard
CMD-02137,2024-02-20,2024-02-22,2024-02-26,Câblage Automobile,363.0,Agadir-Sud,Tanger-Tétouan-Al Hoceïma,Ctm Express,Rail,4.0,1.0,,Express,Retardé,Fès-Meknès,491.0,2,1,1,8,2024,4.0,0.0,,,0,0,Rapide
CMD-02138,2024-02-20,2024-02-21,,Câblage Automobile,362.0,Marrakech-Centre,Fès-Meknès,Ctm Express,Aérien,1.0,0.0,907.37,Express,Livré,Rabat-Salé-Kénitra,209.6,2,1,1,8,2024,,,2.506546961325967,4.329055343511451,0,0,
CMD-02139,2024-02-20,2024-02-21,2024-03-01,Argan Cosmétique,359.0,Casablanca-Port,Béni Mellal-Khénifra,Transatlas,Route,9.0,1.0,283.68,Urgent,Retardé,Tanger-Tétouan-Al Hoceïma,213.1,2,1,1,8,2024,9.0,0.0,0.7901949860724234,1.3312060065696856,0,0,Standard
CMD-02140,2024-02-21,2024-02-22,2024-03-02,Agrumes Export,459.0,Tanger-Med,Grand Casablanca,Sntl,Aérien,9.0,1.0,914.5,Standard,Retardé,Oriental,169.4,2,1,2,8,2024,9.0,0.0,1.9923747276688453,5.398465171192444,0,0,Standard
CMD-02141,2024-02-21,2024-02-21,2024-03-01,Agrumes Export,180.0,Casablanca-Port,Oriental,Maroc Logistique,Rail,9.0,1.0,400.46,Standard,Retardé,,467.9,2,1,2,8,2024,9.0,0.0,2.2247777777777777,0.8558666381705493,0,0,Standard
CMD-02142,2024-02-21,2024-02-21,2024-02-25,Textile Cuir,58.0,Tanger-Med,Rabat-Salé-Kénitra,Transatlas,Rail,4.0,1.0,438.18,Standard,Retardé,,131.9,2,1,2,8,2024,4.0,0.0,7.554827586206897,3.322062168309325,0,0,Rapide
CMD-02143,2024-02-22,2024-02-26,,,,Casablanca-Port,Béni Mellal-Khénifra,Maroc Logistique,Maritime,5.0,0.0,673.39,Standard,Livré,,,2,1,3,8,2024,,,,,0,0,
CMD-02144,2024-02-22,2024-02-22,2024-02-25,Huile D'Olive Bio,103.0,,Béni Mellal-Khénifra,Ctm Express,Route,3.0,0.0,231.18,Express,Livré,Grand Casablanca,501.9,2,1,3,8,2024,3.0,0.0,2.2444660194174757,0.4606096832038255,0,0,Rapide
CMD-02145,2024-02-22,2024-02-22,2024-03-03,Argan Cosmétique,170.0,Agadir-Sud,Souss-Massa,Transatlas,Route,10.0,1.0,370.84,Urgent,Retardé,Grand Casablanca,802.8,2,1,3,8,2024,10.0,0.0,2.1814117647058824,0.4619332336821126,0,0,Standard
CMD-02146,2024-02-23,2024-02-23,2024-02-29,,,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,6.0,0.0,397.17,Standard,Livré,,,2,1,4,8,2024,6.0,0.0,,,0,0,Standard
CMD-02147,2024-02-23,2024-02-27,2024-02-27,Phosphates,205.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,0.0,,2000.0,Express,Livré,Grand Casablanca,409.6,2,1,4,8,2024,0.0,0.0,9.75609756097561,4.8828125,0,0,
CMD-02148,2024-02-24,2024-02-27,2024-03-01,Agrumes Export,201.0,Tanger-Med,,,,3.0,0.0,390.42,Standard,Livré,Grand Casablanca,525.1,2,1,5,8,2024,3.0,0.0,1.9423880597014926,0.7435155208531709,0,1,Rapide
CMD-02149,2024-02-24,2024-02-25,2024-02-27,Conserves Sardines,211.0,Marrakech-Centre,Tanger-Tétouan-Al Hoceïma,Oncf Marchandises,Maritime,0.0,0.0,581.13,Standard,Livré,Fès-Meknès,824.5,2,1,5,8,2024,2.0,2.0,2.7541706161137443,0.7048271679805943,0,1,Express
CMD-02150,2024-02-24,2024-02-27,2024-03-08,Textile Cuir,90.0,Casablanca-Port,Oriental,Sntl,Route,10.0,1.0,310.72,Express,Retardé,Fès-Meknès,468.1,2,1,5,8,2024,10.0,0.0,3.4524444444444446,0.6637897885067293,0,1,Standard
CMD-02151,2024-02-25,2024-02-25,2024-02-27,Argan Cosmétique,94.0,Casablanca-Port,Fès-Meknès,Transatlas,Route,2.0,0.0,255.82,Express,Livré,Souss-Massa,141.3,2,1,6,8,2024,2.0,0.0,2.7214893617021274,1.8104741684359518,0,1,Express
CMD-02152,2024-02-25,2024-02-27,,Conserves Sardines,375.0,Agadir-Sud,Béni Mellal-Khénifra,Sntl,Route,0.0,0.0,330.68,Express,Livré,Béni Mellal-Khénifra,384.2,2,1,6,8,2024,,,0.8818133333333333,0.8606975533576263,0,1,
CMD-02153,2024-02-25,2024-02-26,2024-03-05,Câblage Automobile,170.0,Casablanca-Port,Marrakech-Safi,Transatlas,Maritime,8.0,1.0,521.35,Standard,Retardé,Marrakech-Safi,805.5,2,1,6,8,2024,8.0,0.0,3.066764705882353,0.64723774053383,0,1,Standard
CMD-02154,2024-02-26,2024-02-27,2024-03-02,Huile D'Olive Bio,362.0,Rabat-Principal,Fès-Meknès,Maroc Logistique,Maritime,7.0,0.0,,Standard,Livré,,695.5,2,1,0,9,2024,4.0,-3.0,,,0,0,Rapide
CMD-02155,2024-02-26,2024-02-26,2024-03-03,Argan Cosmétique,208.0,Agadir-Sud,Oriental,Transatlas,Route,6.0,0.0,258.19,Standard,Livré,Marrakech-Safi,991.6,2,1,0,9,2024,6.0,0.0,1.2412980769230768,0.2603771682129891,0,0,Standard
CMD-02156,2024-02-26,2024-02-26,2024-03-03,Argan Cosmétique,208.0,Agadir-Sud,Oriental,Transatlas,Route,6.0,0.0,258.19,Standard,Livré,Marrakech-Safi,991.6,2,1,0,9,2024,6.0,0.0,1.2412980769230768,0.2603771682129891,0,0,Standard
CMD-02157,2024-02-27,2024-02-29,2024-03-05,Textile Cuir,112.0,Agadir-Sud,Marrakech-Safi,Ctm Express,Route,5.0,0.0,243.41,Standard,Livré,Souss-Massa,570.4,2,1,1,9,2024,5.0,0.0,2.1733035714285713,0.4267356241234222,0,0,Rapide
CMD-02158,2024-02-27,2024-02-29,2024-03-10,Conserves Sardines,146.0,Rabat-Principal,Marrakech-Safi,Maroc Logistique,Maritime,10.0,1.0,697.95,Express,Retardé,Oriental,787.8,2,1,1,9,2024,10.0,0.0,4.780479452054795,0.8859482102056361,0,0,Standard
CMD-02159,2024-02-28,2024-03-03,2024-03-05,Câblage Automobile,172.0,Agadir-Sud,Grand Casablanca,Sntl,Maritime,2.0,0.0,661.41,Express,Livré,Fès-Meknès,559.0,2,1,2,9,2024,2.0,0.0,3.845406976744186,1.1832021466905187,0,0,Express
CMD-02160,2024-02-28,2024-03-03,2024-03-10,Huile D'Olive Bio,200.0,Casablanca-Port,Grand Casablanca,Sntl,Route,7.0,0.0,393.12,Standard,Livré,Marrakech-Safi,296.9,2,1,2,9,2024,7.0,0.0,1.9656,1.3240821825530482,0,0,Standard
CMD-02161,2024-02-28,2024-03-02,,Conserves Sardines,269.0,Casablanca-Port,Rabat-Salé-Kénitra,Sntl,Route,7.0,0.0,341.81,Express,Livré,Béni Mellal-Khénifra,82.5,2,1,2,9,2024,,,1.2706691449814127,4.143151515151515,0,0,
CMD-02162,2024-02-29,2024-03-03,2024-03-09,Câblage Automobile,42.0,Rabat-Principal,,,,6.0,0.0,326.29,Urgent,Livré,Fès-Meknès,89.3,2,1,3,9,2024,6.0,0.0,7.768809523809525,3.653863381858903,0,0,Standard
CMD-02163,2024-02-29,2024-02-29,2024-03-07,Agrumes Export,320.0,Casablanca-Port,Marrakech-Safi,Maroc Logistique,Rail,7.0,1.0,488.01,Standard,Retardé,Grand Casablanca,693.6,2,1,3,9,2024,7.0,0.0,1.52503125,0.7035899653979238,0,0,Standard
CMD-02164,2024-02-29,2024-02-29,2024-03-02,Agrumes Export,24.0,Tanger-Med,Grand Casablanca,Sntl,Route,-1.0,0.0,295.44,Express,Livré,Grand Casablanca,575.3,2,1,3,9,2024,2.0,3.0,12.31,0.5135407613419086,0,0,Express
CMD-02165,2024-03-01,2024-03-05,2024-03-08,Argan Cosmétique,661.0,,Grand Casablanca,Maroc Logistique,Aérien,3.0,,831.81,Urgent,Retardé,Rabat-Salé-Kénitra,216.1,3,1,4,9,2024,3.0,0.0,1.258411497730711,3.8491901897269782,0,0,Rapide
CMD-02166,2024-03-01,2024-03-04,2024-03-07,Textile Cuir,304.0,,Grand Casablanca,Oncf Marchandises,Route,3.0,0.0,255.72,Standard,Livré,Grand Casablanca,748.0,3,1,4,9,2024,3.0,0.0,0.8411842105263158,0.3418716577540107,0,0,Rapide
CMD-02167,2024-03-01,2024-03-04,2024-03-12,Agrumes Export,106.0,Tanger-Med,,,,8.0,1.0,659.3,Standard,Retardé,Fès-Meknès,441.8,3,1,4,9,2024,8.0,0.0,6.219811320754717,1.492304210049796,0,0,Standard
CMD-02168,2024-03-02,2024-03-05,2024-03-13,Phosphates,321.0,Tanger-Med,,,,8.0,1.0,997.63,Express,Retardé,Grand Casablanca,503.9,3,1,5,9,2024,8.0,0.0,3.107881619937695,1.9798174240920818,0,1,Standard
CMD-02169,2024-03-02,2024-03-06,2024-03-11,Textile Cuir,627.0,,Oriental,Ctm Express,Route,5.0,0.0,285.04,Express,Livré,Béni Mellal-Khénifra,141.9,3,1,5,9,2024,5.0,0.0,0.45460925039872413,2.008738548273432,0,1,Rapide
CMD-02170,2024-03-03,2024-03-07,2024-03-17,Argan Cosmétique,291.0,Tanger-Med,Marrakech-Safi,Maroc Logistique,Route,10.0,1.0,307.67,Standard,Retardé,Fès-Meknès,60.3,3,1,6,9,2024,10.0,0.0,1.0572852233676977,5.1023217247097845,0,1,Standard
CMD-02171,2024-03-03,2024-03-04,2024-03-14,Phosphates,600.0,Casablanca-Port,Oriental,Oncf Marchandises,Rail,10.0,1.0,399.78,Standard,Retardé,Grand Casablanca,547.3,3,1,6,9,2024,10.0,0.0,0.6663,0.7304586150191851,0,1,Standard
CMD-02172,2024-03-03,2024-03-04,2024-03-13,Phosphates,633.0,Tanger-Med,Oriental,Maroc Logistique,Aérien,9.0,1.0,837.28,Urgent,Retardé,Béni Mellal-Khénifra,36.6,3,1,6,9,2024,9.0,0.0,1.3227172195892574,22.876502732240436,0,1,Standard
CMD-02173,2024-03-04,2024-03-05,2024-03-05,Câblage Automobile,11.0,,Fès-Meknès,Sntl,Route,0.0,0.0,387.45,Express,Livré,Grand Casablanca,250.9,3,1,0,10,2024,0.0,0.0,35.22272727272727,1.5442407333599042,0,0,
CMD-02174,2024-03-04,2024-03-07,2024-03-17,Conserves Sardines,43.0,,Marrakech-Safi,Oncf Marchandises,Route,10.0,1.0,241.77,Standard,Retardé,Fès-Meknès,446.7,3,1,0,10,2024,10.0,0.0,5.622558139534884,0.5412357286769645,0,0,Standard
CMD-02175,2024-03-04,2024-03-07,2024-03-09,Argan Cosmétique,594.0,Tanger-Med,Marrakech-Safi,Maroc Logistique,Route,2.0,0.0,244.02,Express,Livré,Souss-Massa,567.4,3,1,0,10,2024,2.0,0.0,0.41080808080808084,0.4300669721536835,0,0,Express
CMD-02176,2024-03-05,2024-03-06,2024-03-11,Câblage Automobile,715.0,Tanger-Med,Oriental,Transatlas,Route,5.0,0.0,337.03,Standard,Livré,Marrakech-Safi,373.2,3,1,1,10,2024,5.0,0.0,0.47137062937062935,0.9030814576634512,0,0,Rapide
CMD-02177,2024-03-05,2024-03-05,,Argan Cosmétique,67.0,Fès-Industriel,Marrakech-Safi,Ctm Express,Maritime,8.0,1.0,597.02,Standard,Retardé,Oriental,246.2,3,1,1,10,2024,,,8.910746268656716,2.4249390739236394,0,0,
CMD-02178,2024-03-05,2024-03-06,2024-03-07,Textile Cuir,127.0,Casablanca-Port,Marrakech-Safi,Maroc Logistique,Aérien,1.0,0.0,878.39,Standard,Livré,,490.6,3,1,1,10,2024,1.0,0.0,6.9164566929133855,1.7904402772115775,0,0,Express
CMD-02179,2024-03-06,2024-03-07,2024-03-08,Textile Cuir,493.0,Agadir-Sud,,,,1.0,0.0,320.99,Express,Livré,Grand Casablanca,350.7,3,1,2,10,2024,1.0,0.0,0.6510953346855984,0.9152837182777304,0,0,Express
CMD-02180,2024-03-06,2024-03-07,2024-03-12,Textile Cuir,459.0,Tanger-Med,Fès-Meknès,Oncf Marchandises,Route,7.0,1.0,330.89,Standard,Retardé,Marrakech-Safi,684.2,3,1,2,10,2024,5.0,-2.0,0.7208932461873638,0.4836159017831043,0,0,Rapide
CMD-02181,2024-03-07,2024-03-08,2024-03-13,Argan Cosmétique,334.0,Tanger-Med,,,,5.0,0.0,666.34,Standard,Livré,Béni Mellal-Khénifra,583.3,3,1,3,10,2024,5.0,0.0,1.9950299401197606,1.142362420709755,0,0,Rapide
CMD-02182,2024-03-07,2024-03-10,2024-03-19,Câblage Automobile,283.5,,Grand Casablanca,Transatlas,Route,9.0,1.0,393.78,Standard,Retardé,Souss-Massa,133.2,3,1,3,10,2024,9.0,0.0,1.388994708994709,2.956306306306306,0,0,Standard
CMD-02183,2024-03-07,2024-03-08,2024-03-18,Dattes Medjoul,142.0,Agadir-Sud,Fès-Meknès,Maroc Logistique,Route,10.0,1.0,250.61,Standard,Retardé,,482.4,3,1,3,10,2024,10.0,0.0,1.7648591549295776,0.5195066334991708,0,0,Standard
CMD-02184,2024-03-08,2024-03-09,2024-03-18,Phosphates,513.0,Casablanca-Port,Grand Casablanca,Oncf Marchandises,Route,9.0,1.0,367.72,Standard,Retardé,Fès-Meknès,382.9,3,1,4,10,2024,9.0,0.0,0.7168031189083821,0.9603551841211806,0,0,Standard
CMD-02185,2024-03-08,2024-03-11,2024-03-14,Phosphates,739.0,Tanger-Med,Fès-Meknès,Sntl,Maritime,3.0,0.0,602.46,Express,Livré,Rabat-Salé-Kénitra,185.4,3,1,4,10,2024,3.0,0.0,0.8152368064952639,3.2495145631067963,0,0,Rapide
CMD-02186,2024-03-08,2024-03-11,2024-03-18,Argan Cosmétique,33.0,,Rabat-Salé-Kénitra,Ctm Express,Aérien,7.0,1.0,921.5,Standard,Retardé,Béni Mellal-Khénifra,510.0,3,1,4,10,2024,7.0,0.0,27.924242424242426,1.8068627450980392,0,0,Standard
CMD-02187,2024-03-09,2024-03-09,2024-03-21,Dattes Medjoul,736.0,,Tanger-Tétouan-Al Hoceïma,Sntl,Rail,12.0,1.0,465.61,Express,Retardé,Béni Mellal-Khénifra,605.4,3,1,5,10,2024,12.0,0.0,0.6326222826086957,0.7690948133465478,0,1,Lent
CMD-02188,2024-03-09,2024-03-12,2024-03-20,Dattes Medjoul,387.0,,Grand Casablanca,Oncf Marchandises,Rail,8.0,1.0,435.27,Urgent,Retardé,,44.6,3,1,5,10,2024,8.0,0.0,1.1247286821705427,9.759417040358743,0,1,Standard
CMD-02189,2024-03-09,2024-03-12,2024-03-17,Dattes Medjoul,703.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Transatlas,Route,5.0,0.0,224.7,Standard,Livré,Béni Mellal-Khénifra,493.9,3,1,5,10,2024,5.0,0.0,0.31963015647226173,0.4549503948167645,0,1,Rapide
CMD-02190,2024-03-10,2024-03-11,2024-03-16,Dattes Medjoul,700.0,Marrakech-Centre,Oriental,Sntl,Route,7.0,1.0,241.78,Standard,Retardé,Fès-Meknès,67.3,3,1,6,10,2024,5.0,-2.0,0.3454,3.5925705794947995,0,1,Rapide
CMD-02191,2024-03-10,2024-03-14,,Phosphates,720.0,Fès-Industriel,Béni Mellal-Khénifra,Transatlas,Route,6.0,0.0,286.21,Standard,Livré,Marrakech-Safi,119.4,3,1,6,10,2024,,,0.39751388888888883,2.3970686767169176,0,1,
CMD-02192,2024-03-11,2024-03-15,2024-03-20,Phosphates,183.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Aérien,5.0,1.0,910.96,Express,Retardé,Oriental,62.8,3,1,0,11,2024,5.0,0.0,4.97792349726776,14.505732484076434,0,0,Rapide
